fund_name,company,id,createdAtMicro,amount,currency,date,executionDate,extraInfo,fund,investment,elementId,elementType,name,subtype,type,isCalculated,data.name,data.date,data.type,data.subtype3,data.amount,data.currency,data.name_quarterly,data.hidden,data.docs_ronda,data.subtype,data.reported_value,data.convertible_floor,data.convertible_cap,data.convertible_descuento,data.convertible_interest,data.capitalization,data.marca_valor,data.pps,data.premoney,data.importe_ronda,data.shares,data.company_shares,data.company_shares_fd,data.follow_on,data.nombre_ronda,data.notas,data.exchange_rate,data.divestment_treatment,data.subtype1,data.position_to_convert,data.subtype5,data.capitalizacion,data.fecha_madurez,data.subtype2,data.escrow_type,data.escrow_date,data.fecha_escrow_update,data.justificacion_valoracion,data.escrow_milestone
Fund III,Green Eagle,0_eLDJMBjKFidjqzYG9r,2024-11-08T16:11:00+00:00,0,EUR,2024-04-03T00:00:00+00:00,2024-11-08 00:00:00,[],nRsCposBzWTQuO_KnE_-,DazpgYwBubVKhabYGk9e,DazpgYwBubVKhabYGk9e,portfolio,Series A extension,primary,investment,True,Series A extension,2024-04-03T00:00:00+00:00,Investment,,0,Euro,,No,,Primary,,,,,,No,No,29.544316,,,0,828353,828353,,,,,,,,,,,,,,,,
Fund III,Hyperspectral,BhXoxJABPeG1yz-cS_L6,2024-07-18T08:14:00+00:00,2999999.98,USD,2024-05-03T00:00:00+00:00,2024-07-18 00:00:00,[],nRsCposBzWTQuO_KnE_-,rwlFk5ABZc09Kj9Cjpdw,rwlFk5ABZc09Kj9Cjpdw,portfolio,Initial - Series A,primary,investment,True,Initial - Series A,2024-05-03T00:00:00+00:00,Investment,,2999999.98,Dollar,,,,Primary,15715019.9,,,,,No,Yes,0.13098,8906244.21,7760713,22904260,127248108,127248108,Initial,Initial,,0.942884756,,,,,,,,,,,,
Fund III,Hyperspectral,gi04eZoBnMR5qjfl3ZZy,2025-11-12T17:59:00+00:00,999999.92,USD,2025-08-19T00:00:00+00:00,2025-11-12 00:00:00,[],nRsCposBzWTQuO_KnE_-,rwlFk5ABZc09Kj9Cjpdw,rwlFk5ABZc09Kj9Cjpdw,portfolio,Series A2,primary,investment,True,Series A2,2025-08-19T00:00:00+00:00,Investment,,999999.92,Dollar,,No,[],Primary,,,,,,No,Yes,0.13146,,,7606876,192604533,192604533,Follow On,,,0.859845229,,,,,,,,,,,,
Fund III,Innovamat,jgm_c5ABZc09Kj9CaYOU,2024-07-02T14:00:00+00:00,6000000.24,EUR,2022-05-24T00:00:00+00:00,2024-07-02 00:00:00,[],nRsCposBzWTQuO_KnE_-,J8XpgYwBilbKVyxjD9QR,J8XpgYwBilbKVyxjD9QR,portfolio,Participaciones - Ronda 1,primary,investment,True,Participaciones - Ronda 1,2022-05-24T00:00:00+00:00,Investment,,6000000.24,Euro,,,,Primary,86825829,,,,,No,Yes,22.62,,,265252,3838454,3838454,Initial,Series A,,,,,,,,,,,,,,
Fund III,Innovamat,NDbuxJABGNk3VFi46WZL,2024-07-18T08:21:00+00:00,1000007.58,EUR,2024-06-07T00:00:00+00:00,2024-07-18 00:00:00,[],nRsCposBzWTQuO_KnE_-,J8XpgYwBilbKVyxjD9QR,J8XpgYwBilbKVyxjD9QR,portfolio,Ronda 2 - Series A extension,primary,investment,True,Ronda 2 - Series A extension,2024-06-07T00:00:00+00:00,Investment,,1000007.58,Euro,,,,Primary,91666465.8,,,,,No,Yes,22.62,86825790.8,4840675.38,44209,4052437,4052437,Follow On,Series A Extension,,,,,,,,,,,,,,
Fund III,Innovamat,yLUVeZoB8PRNWiVOouDv,2025-11-12T17:20:00+00:00,305008.08,,2025-07-28T00:00:00+00:00,2025-11-12 00:00:00,[],nRsCposBzWTQuO_KnE_-,J8XpgYwBilbKVyxjD9QR,J8XpgYwBilbKVyxjD9QR,portfolio,Bridge Round,primary,investment,True,Bridge Round,2025-07-28T00:00:00+00:00,Investment,,305008.08,Euro,,No,[],Primary,95666449.32,,,,,No,Yes,22.62,,3079557.28,13484,4229286,4229286,Follow On,,,,,,,,,,,,,,,
Fund III,Innovamat,_OSPQ5wBDznUBuxJmgZL,2026-02-09T18:00:00+00:00,0,,2025-12-30T00:00:00+00:00,2026-02-09 00:00:00,[],nRsCposBzWTQuO_KnE_-,J8XpgYwBilbKVyxjD9QR,J8XpgYwBilbKVyxjD9QR,portfolio,Bridge round,primary,investment,False,Bridge round,2025-12-30T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,0,,,,,No,Yes,30.54,,,0,4313132,4313132,Follow On,Bridge round,,,,,,,,,,,,,,
Fund III,Mitiga Solutions,5sXsgYwBilbKVyxjTNa8,2023-12-19T11:53:00+00:00,1999952.51,EUR,2023-03-16T00:00:00+00:00,2024-01-30 00:00:00,[],nRsCposBzWTQuO_KnE_-,XRvpgYwBzWTQuO_KD1gL,XRvpgYwBzWTQuO_KD1gL,portfolio,Series A - Secondary,primary,investment,True,Series A - Secondary,2023-03-16T00:00:00+00:00,investment,,1999952.51,EUR,,No,[],Primary,40999386.61,,,,,No,FALSE,69.97,28750043.27,1999952.51,28583,439474,439474,Initial,Series A - Secondary,,,,,,,0,,,,,,,
Fund III,Mitiga Solutions,5cXsgYwBilbKVyxjTNa5,2023-12-19T11:53:00+00:00,2499985.42,EUR,2023-03-16T00:00:00+00:00,2024-01-30 00:00:00,[],nRsCposBzWTQuO_KnE_-,XRvpgYwBzWTQuO_KD1gL,XRvpgYwBzWTQuO_KD1gL,portfolio,Series A,primary,investment,True,Series A,2023-03-16T00:00:00+00:00,investment,,2499985.42,Euro,,,,primary,40999386.61,,,,,No,Yes,93.2919504,35000000,5999386.61,26798,439474,439474,Initial,Series A,,,,,,,0,,,,,,,
Fund III,Mitiga Solutions,7MXsgYwBilbKVyxjTNbO,2023-12-19T11:53:00+00:00,300000,EUR,2023-05-12T00:00:00+00:00,2024-01-30 00:00:00,[],nRsCposBzWTQuO_KnE_-,XRvpgYwBzWTQuO_KD1gL,XRvpgYwBzWTQuO_KD1gL,portfolio,Convertible,convertible_notes,investment,True,Convertible,2023-05-12T00:00:00+00:00,investment,,300000,EUR,,,,convertible_notes,,,,,,,,,,,0,,,Follow On,,,,,,,,0,1706615099,,,,,,
Fund III,Mitiga Solutions,GRXxxJABPeG1yz-ct_K1,2024-07-18T08:24:00+00:00,1250000,EUR,2024-04-29T00:00:00+00:00,2024-07-18 00:00:00,[],nRsCposBzWTQuO_KnE_-,XRvpgYwBzWTQuO_KD1gL,XRvpgYwBzWTQuO_KD1gL,portfolio,Convertible - May 2024,convertible_notes,investment,True,Convertible - May 2024,2024-04-29T00:00:00+00:00,Investment,,1250000,Euro,,,,Convertible Notes,,,,,,,,,,,,,,Follow On,Convertible - May 2024,,,,,,,,,,,,,,
Fund III,Mitiga Solutions,wwnzxJABZc09Kj9CtJ0a,2024-07-18T08:27:00+00:00,1249902.9,EUR,2024-06-12T00:00:00+00:00,2024-07-18 00:00:00,[],nRsCposBzWTQuO_KnE_-,XRvpgYwBzWTQuO_KD1gL,XRvpgYwBzWTQuO_KD1gL,portfolio,Secondaries - June 2024,secondary,investment,True,Secondaries - June 2024,2024-06-12T00:00:00+00:00,Investment,,1249902.9,Euro,,,,Secondary,,,,,,No,No,147.9,,,8451,0,0,Follow On,Secondaries - June 2024,,,,,,,,,,,,,,
Fund III,Mitiga Solutions,2C6xq54BnMR5qjfl0FdG,2026-06-09T09:23:00+00:00,0,,2026-03-13T00:00:00+00:00,2026-06-09 00:00:00,[],nRsCposBzWTQuO_KnE_-,XRvpgYwBzWTQuO_KD1gL,XRvpgYwBzWTQuO_KD1gL,portfolio,Conversion convertible,primary,investment,False,Conversion convertible,2026-03-13T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,,,,,,Yes,No,0,,,0,0,623067,,,,,,,Convertible - May 2024 (Investment - Convertible notes),,,,,,,,,
Fund III,Mitiga Solutions,XOSrq54BDznUBuxJRoM_,2026-06-09T09:16:00+00:00,499941,EUR,2026-03-13T00:00:00+00:00,2026-06-09 00:00:00,[],nRsCposBzWTQuO_KnE_-,XRvpgYwBzWTQuO_KD1gL,XRvpgYwBzWTQuO_KD1gL,portfolio,Bridge round,primary,investment,False,Bridge round,2026-03-13T00:00:00+00:00,Investment,,499941,Euro,,No,[],Primary,,,,,,Yes,Yes,93.29,,,19262,623067,623067,,,,,,,Convertible (Investment - Convertible notes),,,,,,,,,
Fund III,Onum,4MXsgYwBilbKVyxjTNar,2023-12-19T11:53:00+00:00,2000036.26,EUR,2022-09-07T00:00:00+00:00,2024-07-02 00:00:00,[],nRsCposBzWTQuO_KnE_-,KcXpgYwBilbKVyxjGtRd,KcXpgYwBilbKVyxjGtRd,portfolio,Ronda 1,primary,investment,True,Ronda 1,2022-09-07T00:00:00+00:00,investment,,2000036.26,EUR,,,,primary,7009826.64,,,,,No,Yes,0.83498498,5009790.38,2000036.26,2395253,8395153,8395153,Initial,Seed Round,,,,,,,0,,,,,,,
Fund III,Onum,4cXsgYwBilbKVyxjTNau,2023-12-19T11:53:00+00:00,2500000,EUR,2022-10-04T00:00:00+00:00,2024-07-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,KcXpgYwBilbKVyxjGtRd,KcXpgYwBilbKVyxjGtRd,portfolio,Convertible,convertible_notes,investment,True,Convertible,2022-10-04T00:00:00+00:00,investment,,2500000,EUR,,,,convertible_notes,,,,,,,,,,,,,,Follow On,Convertible Note,,,,,,,0,,,,,,,
Fund III,Onum,JwmkdJABZc09Kj9CdIr_,2024-07-02T18:10:00+00:00,5000000.89,EUR,2024-03-04T00:00:00+00:00,2024-07-02 00:00:00,[],nRsCposBzWTQuO_KnE_-,KcXpgYwBilbKVyxjGtRd,KcXpgYwBilbKVyxjGtRd,portfolio,Series A 2024,primary,investment,True,Series A 2024,2024-03-04T00:00:00+00:00,Investment,,5000000.89,Euro,,,,Primary,125999993.9,,,,,No,Yes,4.451976,99999991.08,26000002.85,1123097,31446709,31446709,Follow On,Series A 2024,,,,,,,,,,,,,,
Fund III,Onum,JQmhdJABZc09Kj9Cj4p7,2024-07-02T18:07:00+00:00,0,EUR,2024-03-04T00:00:00+00:00,2024-07-02 00:00:00,[],nRsCposBzWTQuO_KnE_-,KcXpgYwBilbKVyxjGtRd,KcXpgYwBilbKVyxjGtRd,portfolio,Series A - Conversión convertible,primary,investment,True,Series A - Conversión convertible,2024-03-04T00:00:00+00:00,Investment,,0,Euro,,,,Primary,,,,,,Yes,Yes,3.561581,,,701935,22461934,22461934,Follow On,Series A - Conversión convertible,,,,,Convertible (Investment - Convertible notes),,,,,,,,,
Fund III,Onum,mC3weJoBnMR5qjflBJX6,2025-11-12T16:39:00+00:00,33959444.88,EUR,2025-08-25T00:00:00+00:00,2025-11-12 00:00:00,[],nRsCposBzWTQuO_KnE_-,KcXpgYwBilbKVyxjGtRd,KcXpgYwBilbKVyxjGtRd,portfolio,Exit,cash,partial_divestment,True,Exit,2025-08-25T00:00:00+00:00,Partial Divestment,,33959444.88,Euro,,No,,,290000000,,,,,,No,0,,,4220285,31455476,31455476,,,,,Divestment Proceeds,Cash,,,,,,,,,,
Fund III,Onum,jOSWR5wBDznUBuxJPgg6,2026-02-10T12:45:00+00:00,6737009.28,USD,2025-08-25T00:00:00+00:00,2026-02-10 00:00:00,[],nRsCposBzWTQuO_KnE_-,KcXpgYwBilbKVyxjGtRd,KcXpgYwBilbKVyxjGtRd,portfolio,Exit - Escrow,escrow_account,partial_divestment,False,Exit - Escrow,2025-08-25T00:00:00+00:00,Partial Divestment,,6737009.28,Dollar,,No,,,,,,,,,No,0,,,0,0,0,,,,0.85106383,Divestment Proceeds,Escrow,,,,,,Escrow,1812758400,,,Onum escrow
Fund III,Onum,iC1iQ5wBnMR5qjflU9Oo,2026-02-09T17:10:00+00:00,139998.28,USD,2025-12-27T00:00:00+00:00,2026-02-09 00:00:00,[],nRsCposBzWTQuO_KnE_-,KcXpgYwBilbKVyxjGtRd,KcXpgYwBilbKVyxjGtRd,portfolio,Venta adjustment,cash,partial_divestment,False,Venta adjustment,2025-12-27T00:00:00+00:00,Partial Divestment,,139998.28,Dollar,,No,,,0,,,,,,Yes,4.451976,,,0,31455476,31455476,,Venta adjustment,,0.85106383,Divestment Proceeds,Cash,,,,,,,,,,
Fund III,PandaGo,3sXsgYwBilbKVyxjTNam,2023-12-19T11:53:00+00:00,2560160.79,EUR,2022-07-15T00:00:00+00:00,2024-01-30 00:00:00,[],nRsCposBzWTQuO_KnE_-,YRvpgYwBzWTQuO_KFlhl,YRvpgYwBzWTQuO_KFlhl,portfolio,Ronda 1 - Inversión Inicial,primary,investment,True,Ronda 1 - Inversión Inicial,2022-07-15T00:00:00+00:00,investment,,2560160.79,EUR,,No,[],primary,20000000,,,,,No,Yes,1.39047113,16000000,4000000,1841180,14383614,14383614,Initial,Series A,,,,,,,0,,,,,,,
Fund III,PandaGo,38XsgYwBilbKVyxjTNap,2023-12-19T11:53:00+00:00,397428.34,EUR,2022-07-16T00:00:00+00:00,2024-07-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,YRvpgYwBzWTQuO_KFlhl,YRvpgYwBzWTQuO_KFlhl,portfolio,Ronda 1 - Secondary,primary,investment,True,Ronda 1 - Secondary,2022-07-16T00:00:00+00:00,investment,,397428.34,EUR,,No,[],primary,20000000,,,,,No,FALSE,1.0429,,,381080,0,0,Initial,Secondary,,,,,,,0,,,,,,,
Fund III,PandaGo,JhX4xJABPeG1yz-ce_JZ,2024-07-18T08:32:00+00:00,750000.21,EUR,2024-05-22T00:00:00+00:00,2024-07-18 00:00:00,[],nRsCposBzWTQuO_KnE_-,YRvpgYwBzWTQuO_KFlhl,YRvpgYwBzWTQuO_KFlhl,portfolio,Ronda 2 - Series A extension,primary,investment,True,Ronda 2 - Series A extension,2024-05-22T00:00:00+00:00,Investment,,750000.21,Euro,,,,Primary,16157134.1,,,,,No,Yes,1.114,15157134.1,1000000,1208703,14503711,14503711,Follow On,Series A extension,,,,,,,,,,,,,,
Fund III,PandaGo,lTd7X5YBGNk3VFi4vCFr,2025-04-22T21:51:00+00:00,0,,2025-03-01T00:00:00+00:00,2025-04-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,YRvpgYwBzWTQuO_KFlhl,YRvpgYwBzWTQuO_KFlhl,portfolio,Series A2,primary,investment,True,Series A2,2025-03-01T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,,,,,,No,Yes,1.4824,,,0,16527456,16527456,Follow On,,,,,,,,,,,,,,,
Fund III,Plenit,Dffq8JQBjKFidjqzrLoJ,2025-02-10T17:31:00+00:00,325909.2,EUR,2024-10-24T00:00:00+00:00,2025-02-10 00:00:00,[],nRsCposBzWTQuO_KnE_-,Avfm8JQBjKFidjqzC7pm,Avfm8JQBjKFidjqzC7pm,portfolio,Secondary - Series A2,secondary,investment,True,Secondary - Series A2,2024-10-24T00:00:00+00:00,Investment,,325909.2,Euro,,No,[],Secondary,51608472,,,,,No,No,525.66,,,620,73634,73634,Initial,Initial - Series A2 Secondary,,,,,,,,,,,,,,
Fund III,Plenit,2Bbo8JQBPeG1yz-cC9nK,2025-02-10T17:28:00+00:00,4574643.76,EUR,2024-10-24T00:00:00+00:00,2025-02-10 00:00:00,[],nRsCposBzWTQuO_KnE_-,Avfm8JQBjKFidjqzC7pm,Avfm8JQBjKFidjqzC7pm,portfolio,Series A2,primary,investment,True,Series A2,2024-10-24T00:00:00+00:00,Investment,,4574643.76,Euro,,No,[],Primary,51608472,,,,,No,Yes,700.88,,,6527,73634,73634,Initial,Initial - Series A2,,,,,,,,,,,,,,
Fund III,Plenit,MxduX5YBPeG1yz-cgRft,2025-04-22T21:36:00+00:00,0,,2025-03-12T00:00:00+00:00,2025-04-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,Avfm8JQBjKFidjqzC7pm,Avfm8JQBjKFidjqzC7pm,portfolio,Series A2 - 2nd tranche,primary,investment,True,Series A2 - 2nd tranche,2025-03-12T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,,,,,,No,Yes,700.88,,,0,74800,74800,Follow On,,,,,,,,,,,,,,,
Fund III,Proportunity,zsXsgYwBilbKVyxjTNZ4,2023-12-19T11:53:00+00:00,2000000,GBP,2021-05-05T00:00:00+00:00,2024-07-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,YBvpgYwBzWTQuO_KElh5,YBvpgYwBzWTQuO_KElh5,portfolio,Inversión - Inicial - Ronda 1,primary,investment,True,Inversión - Inicial - Ronda 1,2021-05-05T00:00:00+00:00,investment,,2000000,GBP,,,,primary,28935179,,,,,No,TRUE,0.8886751,20200000,4800000,2250478,28131765,28131765,Initial,Series A,,1.157407155,,,,,0,,,,,,,
Fund III,Proportunity,2cXsgYwBilbKVyxjTNaX,2023-12-19T11:53:00+00:00,500000,GBP,2022-03-17T00:00:00+00:00,2024-07-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,YBvpgYwBzWTQuO_KElh5,YBvpgYwBzWTQuO_KElh5,portfolio,Inversion - Follow on - Ronda 2,convertible_notes,investment,True,Inversion - Follow on - Ronda 2,2022-03-17T00:00:00+00:00,investment,,500000,GBP,,,,convertible_notes,,,,,,,,,,,,,,Follow On,Convertible Note,,1.19189492,,,,,0,,,,,,,
Fund III,Proportunity,_xaa4JABPeG1yz-cfwz6,2024-07-23T17:19:00+00:00,0,,2022-03-17T00:00:00+00:00,2024-07-23 00:00:00,[],nRsCposBzWTQuO_KnE_-,YBvpgYwBzWTQuO_KElh5,YBvpgYwBzWTQuO_KElh5,portfolio,Company Shares,primary,investment,True,Company Shares,2022-03-17T00:00:00+00:00,Investment,,0,Pounds,,Yes,,Primary,,,,,,No,Yes,0,,,0,29613866,29613866,,,,1.157407155,,,,,,,,,,,,
Fund III,Proportunity,MDaJc5ABGNk3VFi48E5K,2024-07-02T13:02:00+00:00,0,,2022-03-31T00:00:00+00:00,2024-07-02 00:00:00,[],nRsCposBzWTQuO_KnE_-,YBvpgYwBzWTQuO_KElh5,YBvpgYwBzWTQuO_KElh5,portfolio,Write-Off,fair_value,valuation,True,Write-Off,2022-03-31T00:00:00+00:00,Valuation,Fair Value,0,Euro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fund III,Proportunity,Wfd3nJIBjKFidjqzAVWd,2024-10-17T21:51:00+00:00,0,EUR,2022-12-31T00:00:00+00:00,2024-10-17 00:00:00,[],nRsCposBzWTQuO_KnE_-,YBvpgYwBzWTQuO_KElh5,YBvpgYwBzWTQuO_KElh5,portfolio,Write Off,cash,full_divestment,True,Write Off,2022-12-31T00:00:00+00:00,Full Divestment,,0,Euro,,No,,,,,,,,,,,,,2250478,0,0,,,,,,,,,,,Cash,,,,,
Fund III,Qida,48XsgYwBilbKVyxjTNaz,2023-12-19T11:53:00+00:00,4411637.27,EUR,2023-03-10T00:00:00+00:00,2024-07-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,KsXpgYwBilbKVyxjGtRf,KsXpgYwBilbKVyxjGtRf,portfolio,Initial investment - primary,primary,investment,True,Initial investment - primary,2023-03-10T00:00:00+00:00,investment,,4411637.27,EUR,,,,primary,56446508.43,,,,,No,TRUE,4.6282,48415424.38,8031084.05,953208,12196212,12196212,Initial,,,,,,,,0,,,,,,,
Fund III,Qida,5MXsgYwBilbKVyxjTNa2,2023-12-19T11:53:00+00:00,1088751,EUR,2023-03-10T00:00:00+00:00,2024-07-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,KsXpgYwBilbKVyxjGtRf,KsXpgYwBilbKVyxjGtRf,portfolio,Initial investment - secondary,secondary,investment,True,Initial investment - secondary,2023-03-10T00:00:00+00:00,investment,,1088751,EUR,,No,[],secondary,56446508.43,,,,,No,FALSE,3.565,,,305400,12196212,12196212,Initial,,,,,,,,0,,,,,,,
Fund III,Qida,n8My65cBOcDcBHi_u3iY,2025-07-08T18:01:00+00:00,500000,,2025-05-08T00:00:00+00:00,2025-07-08 00:00:00,[],nRsCposBzWTQuO_KnE_-,KsXpgYwBilbKVyxjGtRf,KsXpgYwBilbKVyxjGtRf,portfolio,Convertible note - Pre-series B,convertible_notes,investment,True,Convertible note - Pre-series B,2025-05-08T00:00:00+00:00,Investment,,500000,Euro,,No,[],Convertible Notes,,,,,,,,,,,,,,Follow On,Pre-series B,,,,,,,,,,,,,,
Fund III,Qida,2y09L5wBnMR5qjflldKl,2026-02-05T19:18:00+00:00,578588.3,,2025-10-29T00:00:00+00:00,2026-02-05 00:00:00,[],nRsCposBzWTQuO_KnE_-,KsXpgYwBilbKVyxjGtRf,KsXpgYwBilbKVyxjGtRf,portfolio,Secondary 1,secondary,investment,False,Secondary 1,2025-10-29T00:00:00+00:00,Investment,,578588.3,Euro,,No,[],Secondary,127842827,,,,,No,No,5.5352971,,,104527,18476800,18476800,Follow On,Secondary 1,,,,,,,,,,,,,,
Fund III,Qida,VrZJL5wB8PRNWiVO3yBA,2026-02-05T19:31:00+00:00,1236180.24,,2025-10-29T00:00:00+00:00,2026-02-05 00:00:00,[],nRsCposBzWTQuO_KnE_-,KsXpgYwBilbKVyxjGtRf,KsXpgYwBilbKVyxjGtRf,portfolio,Series B,primary,investment,False,Series B,2025-10-29T00:00:00+00:00,Investment,,1236180.24,Euro,,No,[],Primary,127842827,,,,,No,Yes,6.9191,,,178662,18476800,18476800,Follow On,Series B,,,,,,,,,,,,,,
Fund III,Qida,wuQxL5wBDznUBuxJ9QVk,2026-02-05T19:05:00+00:00,0,EUR,2025-10-29T00:00:00+00:00,2026-02-05 00:00:00,[],nRsCposBzWTQuO_KnE_-,KsXpgYwBilbKVyxjGtRf,KsXpgYwBilbKVyxjGtRf,portfolio,Conversion convertible,primary,investment,False,Conversion convertible,2025-10-29T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,127842826.9,,,,,Yes,No,6.5121,,,76780,18476800,18476800,Follow On,Conversion convertible,,,,,Convertible note - Pre-series B (Investment - Convertible notes),,,,,,,,,
Fund III,Qida,4-RGL5wBDznUBuxJSgWv,2026-02-05T19:27:00+00:00,85603.41,EUR,2025-10-29T00:00:00+00:00,2026-02-05 00:00:00,[],nRsCposBzWTQuO_KnE_-,KsXpgYwBilbKVyxjGtRf,KsXpgYwBilbKVyxjGtRf,portfolio,Secondary 2,secondary,investment,False,Secondary 2,2025-10-29T00:00:00+00:00,Investment,,85603.41,Euro,,No,[],Secondary,127842827,,,,,No,No,5.5353,,,15465,18476800,18476800,Follow On,Secondary 2,,,,,,,,,,,,,,
Fund III,Qida,2eRhR5wBDznUBuxJ5Ac1,2026-02-10T11:48:00+00:00,-0.96,EUR,2025-10-29T00:00:00+00:00,2026-02-10 00:00:00,[],nRsCposBzWTQuO_KnE_-,KsXpgYwBilbKVyxjGtRf,KsXpgYwBilbKVyxjGtRf,portfolio,Devolución convertible,primary,investment,False,Devolución convertible,2025-10-29T00:00:00+00:00,Investment,,-0.96,Euro,,No,[],Primary,,,,,,No,Yes,0,,,0,18476800,18476800,Follow On,,,,,,,,,,,,,,,
Fund III,Sorare,08XsgYwBilbKVyxjTNaG,2023-12-19T11:53:00+00:00,1698368.72,EUR,2021-06-18T00:00:00+00:00,2024-07-02 00:00:00,[],nRsCposBzWTQuO_KnE_-,DKzpgYwBubVKhabYFk9n,DKzpgYwBubVKhabYFk9n,portfolio,Participaciones - Ronda 1,primary,investment,True,Participaciones - Ronda 1,2021-06-18T00:00:00+00:00,investment,,1698368.72,EUR,,,,primary,3601164620,,,,,No,No,13.04,3201164628,399999991.8,130243,276162931,276162931,Initial,Serires B,,,,,,,0,,,,,,,
Fund III,Sorare,1MXsgYwBilbKVyxjTNaI,2023-12-19T11:53:00+00:00,301930.24,EUR,2021-06-19T00:00:00+00:00,2024-07-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,DKzpgYwBubVKhabYFk9n,DKzpgYwBubVKhabYFk9n,portfolio,Participaciones - Ronda 1,primary,investment,True,Participaciones - Ronda 1,2021-06-19T00:00:00+00:00,investment,,301930.24,EUR,,,,primary,3601164620,,,,,No,FALSE,13.04,,399999991.8,23131,0,0,Sale,Secondary,,,,,,,0,,,,,,,
Fund III,Trucksters,1cXsgYwBilbKVyxjTNaL,2023-12-19T11:53:00+00:00,2999499.6,EUR,2021-07-09T00:00:00+00:00,2024-01-30 00:00:00,[],nRsCposBzWTQuO_KnE_-,YhvpgYwBzWTQuO_KGlhf,YhvpgYwBzWTQuO_KGlhf,portfolio,Participaciones - Ronda 1,primary,investment,True,Participaciones - Ronda 1,2021-07-09T00:00:00+00:00,investment,,2999499.6,Euro,,,,primary,20300000,,,,,No,Yes,1278.498551,15000000,5300000,2344,15878,15878,Initial,Series A,,,,,,,0,,,,,,,
Fund III,Trucksters,2MXsgYwBilbKVyxjTNaU,2023-12-19T11:53:00+00:00,3350551.2,EUR,2022-01-21T00:00:00+00:00,2024-07-02 00:00:00,[],nRsCposBzWTQuO_KnE_-,YhvpgYwBzWTQuO_KGlhf,YhvpgYwBzWTQuO_KGlhf,portfolio,Participaciones - Ronda 1 (Follow on),primary,investment,True,Participaciones - Ronda 1 (Follow on),2022-01-21T00:00:00+00:00,investment,,3350551.2,EUR,,No,,primary,20300000,,,,,No,FALSE,2204.31,35000034.18,8045731.5,1520,19528,19528,Follow On,Internal Round,,,,,,,0,,,,,,,
Fund III,Trucksters,58XsgYwBilbKVyxjTNa_,2023-12-19T11:53:00+00:00,503945.02,EUR,2023-04-18T00:00:00+00:00,2024-07-22 00:00:00,[],nRsCposBzWTQuO_KnE_-,YhvpgYwBzWTQuO_KGlhf,YhvpgYwBzWTQuO_KGlhf,portfolio,Convertible,convertible_notes,investment,True,Convertible,2023-04-18T00:00:00+00:00,investment,,503945.02,EUR,,No,,convertible_notes,20300000,,,,,,,,,,,,,Follow On,Convertible - Pre Series B,,,,,,,0,,,,,,,
Fund III,Trucksters,6cXsgYwBilbKVyxjTNbE,2023-12-19T11:53:00+00:00,0,EUR,2023-05-11T00:00:00+00:00,2024-01-30 00:00:00,[],nRsCposBzWTQuO_KnE_-,YhvpgYwBzWTQuO_KGlhf,YhvpgYwBzWTQuO_KGlhf,portfolio,Ronda 2,primary,investment,True,Ronda 2,2023-05-11T00:00:00+00:00,investment,,0,EUR,,,,primary,,,,,,Yes,TRUE,2545.18,50000000,15787813,197,25848,25848,Follow On,,,,,,Convertible (Investment - Convertible notes),,1,,,,,,,
Fund III,Trucksters,68XsgYwBilbKVyxjTNbK,2023-12-19T11:53:00+00:00,0,EUR,2023-05-11T00:00:00+00:00,2024-07-02 00:00:00,[],nRsCposBzWTQuO_KnE_-,YhvpgYwBzWTQuO_KGlhf,YhvpgYwBzWTQuO_KGlhf,portfolio,Ronda 2 Reported Value,primary,investment,True,Ronda 2 Reported Value,2023-05-11T00:00:00+00:00,investment,,0,EUR,,,,primary,65787813,,,,,No,TRUE,2545.18,50000000,15787813,0,25848,25848,Follow On,,,,,,,,0,,,,,,,
Fund III,Trucksters,6sXsgYwBilbKVyxjTNbH,2023-12-19T11:53:00+00:00,3272,EUR,2023-05-11T00:00:00+00:00,2024-01-30 00:00:00,[],nRsCposBzWTQuO_KnE_-,YhvpgYwBzWTQuO_KGlhf,YhvpgYwBzWTQuO_KGlhf,portfolio,Ronda 2 Devolution,cash,partial_divestment,True,Ronda 2 Devolution,2023-05-11T00:00:00+00:00,Partial Divestment,,3272,Euro,,No,,,,,,,,,Yes,2545.18,,,0,25848,25848,,,,,Cash Back,Cash,,,0,,,,,,,
